,name,nid,icons,utLogMap,productUrl,image,originalPrice,originalPriceShow,price,promotionId,priceShow,discount,ratingScore,review,installment,tItemType,location,cheapest_sku,sku,skus,description,brandId,brandName,sellerId,mainSellerId,sellerName,thumbs,restrictedAge,categories,clickTrace,addToCartSkus,itemId,voucherId,skuId,inStock,isAD
0,kulkas 2 pintu ( WA O821-8734-4497 ),1322216481,[],"{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:2;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:1;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:2;spell_correct_bid:2;lzd_search_rerank_bid:3;search_recall_bucket_id:3;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '1322216481', 'x_ad': '1', 'x_object_id': '1322216481'}",//www.lazada.co.id/products/kulkas-2-pintu-wa-o821-8734-4497-i1322216481-s2340516727.html?search=1,https://id-test-11.slatic.net/p/fbe60ad6e3a127badcaebadcd0aaf223.jpg,2900000.00,Rp2.900.000,1600000.00,null,Rp1.600.000,-45%,0,,,nt_product,Indonesia,1322216481_ID-2340516727,1322216481_ID,[{'id': '1322216481_ID-2340516727'}],"['Promo spesial,bulan ramadan. Mohon tanya penjual sebelum order. Minat chat di ( WA  O821-8734-4497 )']",842,Samsung,400594938264,400594938264,RIZKI27 TOKO68,"[{'image': 'https://id-test-11.slatic.net/p/fbe60ad6e3a127badcaebadcd0aaf223.jpg', 'productUrl': '//www.lazada.co.id/products/kulkas-2-pintu-wa-o821-8734-4497-i1322216481-s2340516727.html?search=1', 'sku': '1322216481_ID', 'skuId': '2340516727'}]",0,"[10100871, 16308]",query:;nid:1322216481;src:LazadaMainSrp;rn:b485be2d2fc4fd8994accbae71dfaf4b;region:id;sku:1322216481_ID;price:1600000.00;client:desktop;supplier_id:400594938264;asc_category_id:16308;item_id:1322216481;sku_id:2340516727;shop_id:1923422,"[{'sku': '1322216481_ID-2340516727', 'skuId': '2340516727', 'count': 0}]",1322216481,,2340516727,True,0
1,kulkas 2 pintu ( WA O821-8734-4497 ),1322216148,[],"{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:2;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:1;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:2;spell_correct_bid:2;lzd_search_rerank_bid:3;search_recall_bucket_id:3;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '1322216148', 'x_ad': '1', 'x_object_id': '1322216148'}",//www.lazada.co.id/products/kulkas-2-pintu-wa-o821-8734-4497-i1322216148-s2340462334.html?search=1,https://id-test-11.slatic.net/p/5b8eb8c9997a01850cabcb5530a44d63.jpg,2900000.00,Rp2.900.000,1600000.00,null,Rp1.600.000,-45%,0,,,nt_product,Indonesia,1322216148_ID-2340462334,1322216148_ID,[{'id': '1322216148_ID-2340462334'}],"['Promo spesial,bulan ramadan. Mohon tanya penjual sebelum order. Minat chat di ( WA  O821-8734-4497 )']",842,Samsung,400595010256,400595010256,RIZKI27 TOKO66,"[{'image': 'https://id-test-11.slatic.net/p/5b8eb8c9997a01850cabcb5530a44d63.jpg', 'productUrl': '//www.lazada.co.id/products/kulkas-2-pintu-wa-o821-8734-4497-i1322216148-s2340462334.html?search=1', 'sku': '1322216148_ID', 'skuId': '2340462334'}]",0,"[10100871, 16308]",query:;nid:1322216148;src:LazadaMainSrp;rn:b485be2d2fc4fd8994accbae71dfaf4b;region:id;sku:1322216148_ID;price:1600000.00;client:desktop;supplier_id:400595010256;asc_category_id:16308;item_id:1322216148;sku_id:2340462334;shop_id:1923393,"[{'sku': '1322216148_ID-2340462334', 'skuId': '2340462334', 'count': 0}]",1322216148,,2340462334,True,0
2,kulkas 2 pintu ( WA O821-8734-4497 ),1322216144,[],"{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:2;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:1;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:2;spell_correct_bid:2;lzd_search_rerank_bid:3;search_recall_bucket_id:3;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '1322216144', 'x_ad': '1', 'x_object_id': '1322216144'}",//www.lazada.co.id/products/kulkas-2-pintu-wa-o821-8734-4497-i1322216144-s2340420912.html?search=1,https://id-test-11.slatic.net/p/dbd0508c061656ccf63137c9314fa7f4.jpg,2900000.00,Rp2.900.000,1600000.00,null,Rp1.600.000,-45%,0,,,nt_product,Indonesia,1322216144_ID-2340420912,1322216144_ID,[{'id': '1322216144_ID-2340420912'}],"['Promo spesial,bulan ramadan. Mohon tanya penjual sebelum order. Minat chat di ( WA  O821-8734-4497 )']",842,Samsung,400595010256,400595010256,RIZKI27 TOKO66,"[{'image': 'https://id-test-11.slatic.net/p/dbd0508c061656ccf63137c9314fa7f4.jpg', 'productUrl': '//www.lazada.co.id/products/kulkas-2-pintu-wa-o821-8734-4497-i1322216144-s2340420912.html?search=1', 'sku': '1322216144_ID', 'skuId': '2340420912'}]",0,"[10100871, 16308]",query:;nid:1322216144;src:LazadaMainSrp;rn:b485be2d2fc4fd8994accbae71dfaf4b;region:id;sku:1322216144_ID;price:1600000.00;client:desktop;supplier_id:400595010256;asc_category_id:16308;item_id:1322216144;sku_id:2340420912;shop_id:1923393,"[{'sku': '1322216144_ID-2340420912', 'skuId': '2340420912', 'count': 0}]",1322216144,,2340420912,True,0
3,kulkas 2 pintu ( WA O821-8734-4497 ),1322216135,[],"{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:2;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:1;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:2;spell_correct_bid:2;lzd_search_rerank_bid:3;search_recall_bucket_id:3;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '1322216135', 'x_ad': '1', 'x_object_id': '1322216135'}",//www.lazada.co.id/products/kulkas-2-pintu-wa-o821-8734-4497-i1322216135-s2340456522.html?search=1,https://id-test-11.slatic.net/p/b6bdc2b40ad9224498a29945e9fc0054.jpg,2900000.00,Rp2.900.000,1600000.00,null,Rp1.600.000,-45%,0,,,nt_product,Indonesia,1322216135_ID-2340456522,1322216135_ID,[{'id': '1322216135_ID-2340456522'}],"['Promo spesial,bulan ramadan. Mohon tanya penjual sebelum order. Minat chat di ( WA  O821-8734-4497 )']",842,Samsung,400595010256,400595010256,RIZKI27 TOKO66,"[{'image': 'https://id-test-11.slatic.net/p/b6bdc2b40ad9224498a29945e9fc0054.jpg', 'productUrl': '//www.lazada.co.id/products/kulkas-2-pintu-wa-o821-8734-4497-i1322216135-s2340456522.html?search=1', 'sku': '1322216135_ID', 'skuId': '2340456522'}]",0,"[10100871, 16308]",query:;nid:1322216135;src:LazadaMainSrp;rn:b485be2d2fc4fd8994accbae71dfaf4b;region:id;sku:1322216135_ID;price:1600000.00;client:desktop;supplier_id:400595010256;asc_category_id:16308;item_id:1322216135;sku_id:2340456522;shop_id:1923393,"[{'sku': '1322216135_ID-2340456522', 'skuId': '2340456522', 'count': 0}]",1322216135,,2340456522,True,0
4,kulkas 2 pintu ( WA O821-8734-4497 ),1322216122,[],"{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:2;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:1;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:2;spell_correct_bid:2;lzd_search_rerank_bid:3;search_recall_bucket_id:3;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '1322216122', 'x_ad': '1', 'x_object_id': '1322216122'}",//www.lazada.co.id/products/kulkas-2-pintu-wa-o821-8734-4497-i1322216122-s2340460644.html?search=1,https://id-test-11.slatic.net/p/d73700dd1239148bea909c04ed7b40bc.jpg,2900000.00,Rp2.900.000,1600000.00,null,Rp1.600.000,-45%,0,,,nt_product,Indonesia,1322216122_ID-2340460644,1322216122_ID,[{'id': '1322216122_ID-2340460644'}],"['Promo spesial,bulan ramadan. Mohon tanya penjual sebelum order. Minat chat di ( WA  O821-8734-4497 )']",842,Samsung,400595010256,400595010256,RIZKI27 TOKO66,"[{'image': 'https://id-test-11.slatic.net/p/d73700dd1239148bea909c04ed7b40bc.jpg', 'productUrl': '//www.lazada.co.id/products/kulkas-2-pintu-wa-o821-8734-4497-i1322216122-s2340460644.html?search=1', 'sku': '1322216122_ID', 'skuId': '2340460644'}]",0,"[10100871, 16308]",query:;nid:1322216122;src:LazadaMainSrp;rn:b485be2d2fc4fd8994accbae71dfaf4b;region:id;sku:1322216122_ID;price:1600000.00;client:desktop;supplier_id:400595010256;asc_category_id:16308;item_id:1322216122;sku_id:2340460644;shop_id:1923393,"[{'sku': '1322216122_ID-2340460644', 'skuId': '2340460644', 'count': 0}]",1322216122,,2340460644,True,0
5,kulkas 2 pintu ( WA O821-8734-4497 ),1322214528,[],"{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:2;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:1;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:2;spell_correct_bid:2;lzd_search_rerank_bid:3;search_recall_bucket_id:3;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '1322214528', 'x_ad': '1', 'x_object_id': '1322214528'}",//www.lazada.co.id/products/kulkas-2-pintu-wa-o821-8734-4497-i1322214528-s2340528846.html?search=1,https://id-test-11.slatic.net/p/a486e61e57232cf629a7d4b62843642e.jpg,2900000.00,Rp2.900.000,1600000.00,null,Rp1.600.000,-45%,0,,,nt_product,Indonesia,1322214528_ID-2340528846,1322214528_ID,[{'id': '1322214528_ID-2340528846'}],"['Promo spesial,bulan ramadan. Mohon tanya penjual sebelum order. Minat chat di ( WA  O821-8734-4497 )']",842,Samsung,400594938264,400594938264,RIZKI27 TOKO68,"[{'image': 'https://id-test-11.slatic.net/p/a486e61e57232cf629a7d4b62843642e.jpg', 'productUrl': '//www.lazada.co.id/products/kulkas-2-pintu-wa-o821-8734-4497-i1322214528-s2340528846.html?search=1', 'sku': '1322214528_ID', 'skuId': '2340528846'}]",0,"[10100871, 16308]",query:;nid:1322214528;src:LazadaMainSrp;rn:b485be2d2fc4fd8994accbae71dfaf4b;region:id;sku:1322214528_ID;price:1600000.00;client:desktop;supplier_id:400594938264;asc_category_id:16308;item_id:1322214528;sku_id:2340528846;shop_id:1923422,"[{'sku': '1322214528_ID-2340528846', 'skuId': '2340528846', 'count': 0}]",1322214528,,2340528846,True,0
6,kulkas 2 pintu ( WA O821-8734-4497 ),1322214505,[],"{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:2;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:1;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:2;spell_correct_bid:2;lzd_search_rerank_bid:3;search_recall_bucket_id:3;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '1322214505', 'x_ad': '1', 'x_object_id': '1322214505'}",//www.lazada.co.id/products/kulkas-2-pintu-wa-o821-8734-4497-i1322214505-s2340564359.html?search=1,https://id-test-11.slatic.net/p/d73700dd1239148bea909c04ed7b40bc.jpg,2900000.00,Rp2.900.000,1600000.00,null,Rp1.600.000,-45%,0,,,nt_product,Indonesia,1322214505_ID-2340564359,1322214505_ID,[{'id': '1322214505_ID-2340564359'}],"['Promo spesial,bulan ramadan. Mohon tanya penjual sebelum order. Minat chat di ( WA  O821-8734-4497 )']",842,Samsung,400594938264,400594938264,RIZKI27 TOKO68,"[{'image': 'https://id-test-11.slatic.net/p/d73700dd1239148bea909c04ed7b40bc.jpg', 'productUrl': '//www.lazada.co.id/products/kulkas-2-pintu-wa-o821-8734-4497-i1322214505-s2340564359.html?search=1', 'sku': '1322214505_ID', 'skuId': '2340564359'}]",0,"[10100871, 16308]",query:;nid:1322214505;src:LazadaMainSrp;rn:b485be2d2fc4fd8994accbae71dfaf4b;region:id;sku:1322214505_ID;price:1600000.00;client:desktop;supplier_id:400594938264;asc_category_id:16308;item_id:1322214505;sku_id:2340564359;shop_id:1923422,"[{'sku': '1322214505_ID-2340564359', 'skuId': '2340564359', 'count': 0}]",1322214505,,2340564359,True,0
7,kulkas 2 pintu ( WA O821-8734-4497 ),1322214504,[],"{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:2;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:1;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:2;spell_correct_bid:2;lzd_search_rerank_bid:3;search_recall_bucket_id:3;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '1322214504', 'x_ad': '1', 'x_object_id': '1322214504'}",//www.lazada.co.id/products/kulkas-2-pintu-wa-o821-8734-4497-i1322214504-s2340518829.html?search=1,https://id-test-11.slatic.net/p/819aaef90dea1f7e15b45d952236c80f.jpg,2900000.00,Rp2.900.000,1600000.00,null,Rp1.600.000,-45%,0,,,nt_product,Indonesia,1322214504_ID-2340518829,1322214504_ID,[{'id': '1322214504_ID-2340518829'}],"['Promo spesial,bulan ramadan. Mohon tanya penjual sebelum order. Minat chat di ( WA  O821-8734-4497 )']",842,Samsung,400594938264,400594938264,RIZKI27 TOKO68,"[{'image': 'https://id-test-11.slatic.net/p/819aaef90dea1f7e15b45d952236c80f.jpg', 'productUrl': '//www.lazada.co.id/products/kulkas-2-pintu-wa-o821-8734-4497-i1322214504-s2340518829.html?search=1', 'sku': '1322214504_ID', 'skuId': '2340518829'}]",0,"[10100871, 16308]",query:;nid:1322214504;src:LazadaMainSrp;rn:b485be2d2fc4fd8994accbae71dfaf4b;region:id;sku:1322214504_ID;price:1600000.00;client:desktop;supplier_id:400594938264;asc_category_id:16308;item_id:1322214504;sku_id:2340518829;shop_id:1923422,"[{'sku': '1322214504_ID-2340518829', 'skuId': '2340518829', 'count': 0}]",1322214504,,2340518829,True,0
8,kulkas 2 pintu ( WA O821-8734-4497 ),1322214168,[],"{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:2;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:1;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:2;spell_correct_bid:2;lzd_search_rerank_bid:3;search_recall_bucket_id:3;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '1322214168', 'x_ad': '1', 'x_object_id': '1322214168'}",//www.lazada.co.id/products/kulkas-2-pintu-wa-o821-8734-4497-i1322214168-s2340454613.html?search=1,https://id-test-11.slatic.net/p/c7c0e491888a83130c689e266d6a6c46.jpg,2900000.00,Rp2.900.000,1600000.00,null,Rp1.600.000,-45%,0,,,nt_product,Indonesia,1322214168_ID-2340454613,1322214168_ID,[{'id': '1322214168_ID-2340454613'}],"['Promo spesial,bulan ramadan. Mohon tanya penjual sebelum order. Minat chat di ( WA  O821-8734-4497 )']",842,Samsung,400595010256,400595010256,RIZKI27 TOKO66,"[{'image': 'https://id-test-11.slatic.net/p/c7c0e491888a83130c689e266d6a6c46.jpg', 'productUrl': '//www.lazada.co.id/products/kulkas-2-pintu-wa-o821-8734-4497-i1322214168-s2340454613.html?search=1', 'sku': '1322214168_ID', 'skuId': '2340454613'}]",0,"[10100871, 16308]",query:;nid:1322214168;src:LazadaMainSrp;rn:b485be2d2fc4fd8994accbae71dfaf4b;region:id;sku:1322214168_ID;price:1600000.00;client:desktop;supplier_id:400595010256;asc_category_id:16308;item_id:1322214168;sku_id:2340454613;shop_id:1923393,"[{'sku': '1322214168_ID-2340454613', 'skuId': '2340454613', 'count': 0}]",1322214168,,2340454613,True,0
9,kulkas 2 pintu ( WA O821-8734-4497 ),1322214167,[],"{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:2;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:1;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:2;spell_correct_bid:2;lzd_search_rerank_bid:3;search_recall_bucket_id:3;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '1322214167', 'x_ad': '1', 'x_object_id': '1322214167'}",//www.lazada.co.id/products/kulkas-2-pintu-wa-o821-8734-4497-i1322214167-s2340472188.html?search=1,https://id-test-11.slatic.net/p/a486e61e57232cf629a7d4b62843642e.jpg,2900000.00,Rp2.900.000,1600000.00,null,Rp1.600.000,-45%,0,,,nt_product,Indonesia,1322214167_ID-2340472188,1322214167_ID,[{'id': '1322214167_ID-2340472188'}],"['Promo spesial,bulan ramadan. Mohon tanya penjual sebelum order. Minat chat di ( WA  O821-8734-4497 )']",842,Samsung,400595010256,400595010256,RIZKI27 TOKO66,"[{'image': 'https://id-test-11.slatic.net/p/a486e61e57232cf629a7d4b62843642e.jpg', 'productUrl': '//www.lazada.co.id/products/kulkas-2-pintu-wa-o821-8734-4497-i1322214167-s2340472188.html?search=1', 'sku': '1322214167_ID', 'skuId': '2340472188'}]",0,"[10100871, 16308]",query:;nid:1322214167;src:LazadaMainSrp;rn:b485be2d2fc4fd8994accbae71dfaf4b;region:id;sku:1322214167_ID;price:1600000.00;client:desktop;supplier_id:400595010256;asc_category_id:16308;item_id:1322214167;sku_id:2340472188;shop_id:1923393,"[{'sku': '1322214167_ID-2340472188', 'skuId': '2340472188', 'count': 0}]",1322214167,,2340472188,True,0
